created_at,id,tweet_url,retweet_count,favorite_count,text,rating_numerator,rating_denominator,name,jpg_url,dog_type,dog_stage
06/2017,870374049280663552,https://twitter.com/dog_rates/status/870374049280663552/photo/1,27680,85011,this is zoey. she really likes the planet. would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/t1xlgapujm,13.0,10,Zoey,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,
06/2017,870308999962521604,https://twitter.com/dog_rates/status/870308999962521604/photo/1,4384,22453,"this is rumble, but he's not ready to. would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/mvqczrf1g9",13.0,10,Rumble,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,
05/2017,869772420881756160,https://twitter.com/dog_rates/status/869772420881756160/photo/1,10663,43710,"this is dewey (pronounced ""covfefe""). he's having a good walk. arguably the best walk. 13/10 would snug softly https://t.co/hcieajkc4d",13.0,10,Dewey,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,
05/2017,869702957897576449,https://twitter.com/dog_rates/status/869702957897576449/photo/1,6728,29116,meet stanley. he likes road trips. will shift for you. one ear more effective than other. 13/10 we don't leave until you buckle pup stanley https://t.co/vmcu3pfcqq,13.0,10,Stanley,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,
05/2017,869596645499047938,https://twitter.com/dog_rates/status/869596645499047938/photo/1,3327,16476,this is scout. he just graduated. officially a doggo now. have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/dsa2hwxajo,12.0,10,Scout,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,doggo
05/2017,869227993411051520,https://twitter.com/dog_rates/status/869227993411051520/photo/1,4023,21112,this is gizmo. his favorite thing is standing pupright like a hooman. sneaky tongue slip status achieved. 13/10 would boop well https://t.co/ior3n1fiiq,13.0,10,Gizmo,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,
05/2017,868880397819494401,https://twitter.com/dog_rates/status/868880397819494401/photo/1,12518,55098,this is walter. he won't start hydrotherapy without his favorite floatie. 14/10 keep it pup walter https://t.co/r28jfx9uyf,14.0,10,Walter,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,French_bulldog,
05/2017,868622495443632128,https://twitter.com/dog_rates/status/868622495443632128/photo/1,6275,28295,here's a h*ckin peaceful boy. unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeah8ej5em,13.0,10,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,
05/2017,868552278524837888,https://twitter.com/dog_rates/status/868552278524837888/photo/1,2240,10539,"say hello to cooper. his expression is the same wet or dry. absolute 12/10 but coop desperately requests your help

https://t.co/zmte4mr69f https://t.co/7ryextylni",12.0,10,Cooper,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,
05/2017,867900495410671616,https://twitter.com/dog_rates/status/867900495410671616/photo/1,4439,24964,"unbelievable. we only rate dogs. please don't send in non-canines like the ""i"" from pixar's opening credits. thank you... 12/10 https://t.co/jmhdnv5wxz",12.0,10,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,
05/2017,867774946302451713,https://twitter.com/dog_rates/status/867774946302451713/photo/1,7788,35179,meet harold.  he's h*ckin cooperative. 13/10 good work harold https://t.co/zyg3nzgica,13.0,10,Harold,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,
05/2017,867421006826221569,https://twitter.com/dog_rates/status/867421006826221569/photo/1,2697,16755,this is shikha. she just watched you drop a skittle on the ground and still eat it. could not be less impressed. 12/10 superior puppo https://t.co/xzlzkd73go,12.0,10,Shikha,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_dog,puppo
05/2017,867051520902168576,https://twitter.com/dog_rates/status/867051520902168576/photo/1,8425,33420,"oh my this spooked me up. we only rate dogs, not happy ghosts. please send dogs only. it's a very simple premise. thank you... 13/10 https://t.co/m5rz0r8siq",13.0,10,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,
05/2017,866686824827068416,https://twitter.com/dog_rates/status/866686824827068416/photo/1,3727,20070,this is lili. she can't believe you betrayed her with bath time. never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9j46e86z,12.0,10,Lili,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated_retriever,puppo
05/2017,866450705531457537,https://twitter.com/dog_rates/status/866450705531457537/photo/1,32883,106827,"this is jamesy. he gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7tfyswhr",13.0,10,Jamesy,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French_bulldog,pupper
05/2017,866334964761202691,https://twitter.com/dog_rates/status/866334964761202691/photo/1,15546,54720,this is coco. at first i thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/w86h5dgr6c,12.0,10,Coco,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,
05/2017,865718153858494464,https://twitter.com/dog_rates/status/865718153858494464/photo/1,6008,26640,"meet boomer. he's just checking pup on you. hopes you had a good day. if not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozuohlkgg",13.0,10,Boomer,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden_retriever,
05/2017,865359393868664832,https://twitter.com/dog_rates/status/865359393868664832/photo/1,5384,27530,this is sammy. her tongue ejects without warning sometimes. it's a serious condition. needs a hefty dose from a blepipen. 13/10 https://t.co/g20emqk7vc,13.0,10,Sammy,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,
05/2017,865006731092295680,https://twitter.com/dog_rates/status/865006731092295680/photo/1,8209,29063,this is nelly. he really hopes you like his hawaiian shirt. he already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/lbkg5cim7o,13.0,10,Nelly,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,
05/2017,864279568663928832,https://twitter.com/dog_rates/status/864279568663928832/photo/1,3266,15195,this is meatball. he doing what's known in the industry as a mid-strut mlem. h*ckin fancy boy. 12/10 i'd do anything for meatball https://t.co/s2hdmffpck,12.0,10,Meatball,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,
05/2017,864197398364647424,https://twitter.com/dog_rates/status/864197398364647424/photo/1,9616,31459,this is paisley. she ate a flower just to prove she could. savage af. 13/10 would pet so well https://t.co/cpq9fyvkzr,13.0,10,Paisley,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,
05/2017,863553081350529029,https://twitter.com/dog_rates/status/863553081350529029/video/1,4489,15935,this is neptune. he's a backpup vocalist for the dixie chicks. 13/10 (vid by @amiwinehouse) https://t.co/tordvmaaop,13.0,10,Neptune,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo_dog,
05/2017,863432100342583297,https://twitter.com/dog_rates/status/863432100342583297/photo/1,5664,24829,this is belle. she's never been more pupset. encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fgquzr8w3h,12.0,10,Belle,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,
05/2017,863079547188785154,https://twitter.com/dog_rates/status/863079547188785154/photo/1,1195,9094,"ladies and gentlemen... i found pipsy. he may have changed his name to pablo, but he never changed his love for the sea. pupgraded to 14/10 https://t.co/lvu5gynfen",14.0,10,,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,Lakeland_terrier,
05/2017,863062471531167744,https://twitter.com/dog_rates/status/863062471531167744/photo/1,2687,8945,"say hello to quinn. she's quite the goofball. not even a year old. confirmed 13/10 but she really needs your help 

https://t.co/mobkqnyhib https://t.co/esob4rlekt",13.0,10,Quinn,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,
05/2017,862831371563274240,https://twitter.com/dog_rates/status/862831371563274240/photo/1,5457,20011,"this is zooey. she's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, zooey https://t.co/ixofq1tfqe",13.0,10,Zooey,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,
05/2017,862722525377298433,https://twitter.com/dog_rates/status/862722525377298433/photo/1,3809,17779,"this is dave. he passed the h*ck out. it's barely the afternoon on a thursday, dave. get it together. still 11/10 would boop mid-snooze https://t.co/eme9uar6v2",11.0,10,Dave,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,
05/2017,862096992088072192,https://twitter.com/dog_rates/status/862096992088072192/photo/1,21840,66437,we only rate dogs. please don't send perfectly toasted marshmallows attempting to drive. thank you... 13/10 https://t.co/nvzyyrp0kd,13.0,10,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,
05/2017,861383897657036800,https://twitter.com/dog_rates/status/861383897657036800/photo/1,11528,37744,this is hobbes. he's never seen bubbles before. 13/10 deep breaths buddy https://t.co/qfrlbzw4z1,13.0,10,Hobbes,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,
05/2017,861288531465048066,https://twitter.com/dog_rates/status/861288531465048066/video/1,4479,18032,hi. my. name. is. boomer. and. i. want. to. say. it's. h*ckin. ridiculous. that. dogs. can't vote. absolute. codswallup. thank. you. 13/10 https://t.co/sqkjpwbq2g,13.0,10,,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,Bouvier_des_Flandres,
05/2017,861005113778896900,https://twitter.com/dog_rates/status/861005113778896900/photo/1,4119,17538,this is burt. he thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jh6en9cen6,12.0,10,Burt,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,
05/2017,860563773140209665,https://twitter.com/dog_rates/status/860563773140209665/photo/1,2334,7878,"meet lorenzo. he's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. link below

https://t.co/qzdsdzm08p https://t.co/odiq1kkdpt",13.0,10,Lorenzo,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,
05/2017,860524505164394496,https://twitter.com/dog_rates/status/860524505164394496/photo/1,5698,24678,this is carl. he likes to dance. doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/c2zhcniu4i,13.0,10,Carl,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington_terrier,
05/2017,859924526012018688,https://twitter.com/dog_rates/status/859924526012018688/photo/1,4349,20021,meet milky. she has no idea what happened. just as pupset as you. perhaps a sheep exploded. even offered to help clean. 12/10 very good girl https://t.co/g8vpxfzw29,12.0,10,Milky,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French_bulldog,
05/2017,859851578198683649,https://twitter.com/dog_rates/status/859851578198683649/photo/1,3780,16105,meet trooper. he picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/bqsttrtuil,13.0,10,Trooper,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador_retriever,
05/2017,859607811541651456,https://twitter.com/dog_rates/status/859607811541651456/photo/1,1704,19476,sorry for the lack of posts today. i came home from school and had to spend quality time with my puppo. her name is zoey and she's 13/10 https://t.co/barwupfan0,13.0,10,,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden_retriever,puppo
05/2017,859196978902773760,https://twitter.com/dog_rates/status/859196978902773760/video/1,25661,75193,we only rate dogs. this is quite clearly a smol broken polar bear. we'd appreciate if you only send dogs. thank you... 12/10 https://t.co/g2nsygeng9,12.0,10,quite,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,malamute,
05/2017,858843525470990336,https://twitter.com/dog_rates/status/858843525470990336/photo/1,3771,16304,i have stumbled puppon a doggo painting party. they're looking to be the next pupcasso or puppollock. all 13/10 would put it on the fridge https://t.co/cuedmlhjbq,13.0,10,,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden_retriever,puppo
04/2017,858471635011153920,https://twitter.com/dog_rates/status/858471635011153920/photo/1,5271,22640,this is sophie. she just arrived. used pawority shipping. speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8joc4zhnxy,13.0,10,Sophie,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,Pembroke,
04/2017,858107933456039936,https://twitter.com/dog_rates/status/858107933456039936/photo/1,3154,16524,this is wyatt. he had an interview earlier today. was just told he didn't get the job. a h*ckin injustice. still 12/10 keep your chin pup https://t.co/qxa4scxsdf,12.0,10,Wyatt,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden_retriever,
04/2017,857989990357356544,https://twitter.com/dog_rates/status/857989990357356544/photo/1,2812,16952,this is rosie. she was just informed of the walk that's about to happen. knows there are many a stick along the way. 12/10 such excite https://t.co/sol7cfap5x,12.0,10,Rosie,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,French_bulldog,
04/2017,857746408056729600,https://twitter.com/dog_rates/status/857746408056729600/photo/1,11524,36021,meet thor. he doesn't have finals because he's a dog but is pupset you have finals. just wants to play. 13/10 would abandon education for https://t.co/7ifn3rkjai,13.0,10,Thor,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,Labrador_retriever,
04/2017,857393404942143489,https://twitter.com/dog_rates/status/857393404942143489/photo/1,1785,6236,"instead of the usual nightly dog rate, i'm sharing this story with you. meeko is 13/10 and would like your help 

https://t.co/mj4j6qoijk https://t.co/jdne5oqyev",13.0,10,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,
04/2017,857263160327368704,https://twitter.com/dog_rates/status/857263160327368704/photo/1,4934,21041,this is oscar and oliver. oliver shrunk oscar. oscar isn't pleased about it. quite pupset tbh. oliver doesn't seem to mind. both 13/10 https://t.co/e3u4nrelec,13.0,10,Oscar,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,Samoyed,
04/2017,857029823797047296,https://twitter.com/dog_rates/status/857029823797047296/photo/1,4364,19910,this is zeke. he performs group cheeky wink tutorials. pawfect execution here. 12/10 would wink back https://t.co/umh5cljxju,12.0,10,Zeke,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden_retriever,
04/2017,856543823941562368,https://twitter.com/dog_rates/status/856543823941562368/photo/1,3131,17135,this is callie. she'll be your navigator today. takes her job very seriously. will shift for you. one ear always in the pupholder. 12/10 https://t.co/bh9dtlhibo,12.0,10,Callie,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,Boston_bull,
04/2017,856526610513747968,https://twitter.com/dog_rates/status/856526610513747968/photo/1,2068,12446,"this is charlie, mark. he did just want to say hi after all. pupgraded to a 14/10. would be an honor to fly with https://t.co/p1hbhcmwna",14.0,10,,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,Old_English_sheepdog,
04/2017,856282028240666624,https://twitter.com/dog_rates/status/856282028240666624/photo/1,6841,29086,"this is cermet, paesh, and morple. they are absolute h*ckin superstars. watered every day so they can grow. 14/10 for all https://t.co/guefqumzv8",14.0,10,Cermet,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,Chihuahua,
04/2017,855851453814013952,https://twitter.com/dog_rates/status/855851453814013952/photo/1,19196,47844,here's a puppo participating in the #sciencemarch. cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cmhq16isel,13.0,10,,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,flat-coated_retriever,puppo
04/2017,855459453768019968,https://twitter.com/dog_rates/status/855459453768019968/photo/1,8987,31657,"guys, we only rate dogs. this is quite clearly a bulbasaur. please only send dogs. thank you... 12/10 human used pet, it's super effective https://t.co/xc7uj1c64x",12.0,10,quite,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,Blenheim_spaniel,
04/2017,854732716440526848,https://twitter.com/dog_rates/status/854732716440526848/photo/1,6690,24188,this is marlee. she fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/njztieon5s,12.0,10,Marlee,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,Pembroke,
